"by15","block","campbell_panel_temp_C","teros_MP_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","date","watermark_MP_kPa","teros_soil_temp_mean_C"
2019-12-07 17:30:00,"D",25.34,-1451,28.3,NA,2019-12-07,-266.9,28.3
2019-12-07 17:30:00,"W",25.98,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 17:45:00,"D",25.07,-1471,28.13,NA,2019-12-07,-264.9,28.13
2019-12-07 17:45:00,"W",25.58,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 18:00:00,"D",24.89,-1500,27.91,NA,2019-12-07,-268.8,27.91
2019-12-07 18:00:00,"W",25.34,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 18:15:00,"D",24.78,-1541,27.72,NA,2019-12-07,-267.1,27.72
2019-12-07 18:15:00,"W",25.19,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 18:30:00,"D",24.66,-1598,27.55,NA,2019-12-07,-266.7,27.55
2019-12-07 18:30:00,"W",25.07,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 18:45:00,"D",24.54,-1635,27.37,NA,2019-12-07,-266.1,27.37
2019-12-07 18:45:00,"W",24.98,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 19:00:00,"D",24.45,-1655,27.22,NA,2019-12-07,-270.5,27.22
2019-12-07 19:00:00,"W",24.89,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 19:15:00,"D",24.36,-1675,27.05,NA,2019-12-07,-264.4,27.05
2019-12-07 19:15:00,"W",24.81,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 19:30:00,"D",24.25,-1689,26.89,NA,2019-12-07,-263.4,26.89
2019-12-07 19:30:00,"W",24.72,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 19:45:00,"D",24.13,-1699,26.75,NA,2019-12-07,-274.3,26.75
2019-12-07 19:45:00,"W",24.57,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 20:00:00,"D",24.04,-1717,26.59,NA,2019-12-07,-272.9,26.59
2019-12-07 20:00:00,"W",24.48,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 20:15:00,"D",23.96,-1684,26.45,NA,2019-12-07,-272.3,26.45
2019-12-07 20:15:00,"W",24.42,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 20:30:00,"D",23.9,-1493,26.32,NA,2019-12-07,-275.4,26.32
2019-12-07 20:30:00,"W",24.36,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 20:45:00,"D",23.64,-1489,26.08,NA,2019-12-07,-273.1,26.08
2019-12-07 20:45:00,"W",24.13,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 21:00:00,"D",23.29,-1508,25.9,NA,2019-12-07,-270.8,25.9
2019-12-07 21:00:00,"W",23.78,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 21:15:00,"D",23.07,-1559,25.69,NA,2019-12-07,-275.4,25.69
2019-12-07 21:15:00,"W",23.44,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 21:30:00,"D",22.87,-1605,25.47,NA,2019-12-07,-272.5,25.47
2019-12-07 21:30:00,"W",23.07,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 21:45:00,"D",22.61,-1634,25.25,NA,2019-12-07,-275.1,25.25
2019-12-07 21:45:00,"W",22.73,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 22:00:00,"D",22.36,-1660,25.05,NA,2019-12-07,-277.1,25.05
2019-12-07 22:00:00,"W",22.33,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 22:15:00,"D",22.11,-1679,24.81,NA,2019-12-07,-276.4,24.81
2019-12-07 22:15:00,"W",21.97,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 22:30:00,"D",21.81,-1704,24.57,NA,2019-12-07,-278.1,24.57
2019-12-07 22:30:00,"W",21.64,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 22:45:00,"D",21.59,-1735,24.31,NA,2019-12-07,-282.6,24.31
2019-12-07 22:45:00,"W",21.34,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 23:00:00,"D",21.37,-1790,24.05,NA,2019-12-07,-282.7,24.05
2019-12-07 23:00:00,"W",21.1,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 23:15:00,"D",21.15,-1864,23.8,NA,2019-12-07,-281.4,23.8
2019-12-07 23:15:00,"W",20.85,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 23:30:00,"D",20.99,-1935,23.48,NA,2019-12-07,-279.2,23.48
2019-12-07 23:30:00,"W",20.66,NA,NA,NA,2019-12-07,NA,NA
2019-12-07 23:45:00,"D",20.85,-1970,23.2,NA,2019-12-07,-279.6,23.2
2019-12-07 23:45:00,"W",20.48,NA,NA,NA,2019-12-07,NA,NA
2019-12-08 00:00:00,"D",20.72,-2009,22.96,NA,2019-12-08,-276,22.96
2019-12-08 00:00:00,"W",20.31,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 00:15:00,"D",20.58,-2038,22.71,NA,2019-12-08,-281.4,22.71
2019-12-08 00:15:00,"W",20.15,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 00:30:00,"D",20.45,-2084,22.48,NA,2019-12-08,-278.7,22.48
2019-12-08 00:30:00,"W",20.02,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 00:45:00,"D",20.34,-2161,22.25,NA,2019-12-08,-280.5,22.25
2019-12-08 00:45:00,"W",19.86,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 01:00:00,"D",20.24,-2249,22.02,NA,2019-12-08,-277.3,22.02
2019-12-08 01:00:00,"W",19.76,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 01:15:00,"D",20.15,-2312,21.8,NA,2019-12-08,-270.7,21.8
2019-12-08 01:15:00,"W",19.65,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 01:30:00,"D",20.08,-2371,21.6,NA,2019-12-08,-278.8,21.6
2019-12-08 01:30:00,"W",19.55,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 01:45:00,"D",19.97,-2413,21.39,NA,2019-12-08,-287,21.39
2019-12-08 01:45:00,"W",19.44,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 02:00:00,"D",19.86,-2444,21.19,NA,2019-12-08,-282.2,21.19
2019-12-08 02:00:00,"W",19.31,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 02:15:00,"D",19.78,-2472,21,NA,2019-12-08,-286.4,21
2019-12-08 02:15:00,"W",19.18,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 02:30:00,"D",19.63,-2507,20.8,NA,2019-12-08,-284.4,20.8
2019-12-08 02:30:00,"W",19.08,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 02:45:00,"D",19.55,-2550,20.62,NA,2019-12-08,-279.4,20.62
2019-12-08 02:45:00,"W",18.97,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 03:00:00,"D",19.47,-2594,20.43,NA,2019-12-08,-282,20.43
2019-12-08 03:00:00,"W",18.87,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 03:15:00,"D",19.42,-2682,20.25,NA,2019-12-08,-290.4,20.25
2019-12-08 03:15:00,"W",18.77,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 03:30:00,"D",19.42,-2767,20.09,NA,2019-12-08,-280,20.09
2019-12-08 03:30:00,"W",18.77,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 03:45:00,"D",19.6,-2874,19.94,NA,2019-12-08,-290.4,19.94
2019-12-08 03:45:00,"W",19,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 04:00:00,"D",19.94,-2932,19.81,NA,2019-12-08,-286.5,19.81
2019-12-08 04:00:00,"W",19.42,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 04:15:00,"D",20.31,-2964,19.76,NA,2019-12-08,-289.6,19.76
2019-12-08 04:15:00,"W",19.92,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 04:30:00,"D",20.74,-2982,19.79,NA,2019-12-08,-284.7,19.79
2019-12-08 04:30:00,"W",20.48,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 04:45:00,"D",21.15,-2967,19.84,NA,2019-12-08,-284,19.84
2019-12-08 04:45:00,"W",20.99,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 05:00:00,"D",21.42,-2954,19.96,NA,2019-12-08,-289.1,19.96
2019-12-08 05:00:00,"W",21.34,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 05:15:00,"D",21.59,-2940,20.14,NA,2019-12-08,-283,20.14
2019-12-08 05:15:00,"W",21.56,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 05:30:00,"D",21.72,-2918,20.27,NA,2019-12-08,-281.6,20.27
2019-12-08 05:30:00,"W",21.75,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 05:45:00,"D",21.84,-2874,20.43,NA,2019-12-08,-279.9,20.43
2019-12-08 05:45:00,"W",21.86,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 06:00:00,"D",21.86,-2850,20.56,NA,2019-12-08,-285.6,20.56
2019-12-08 06:00:00,"W",21.97,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 06:15:00,"D",21.95,-2798,20.71,NA,2019-12-08,-285.6,20.71
2019-12-08 06:15:00,"W",22.11,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 06:30:00,"D",21.95,-2772,20.85,NA,2019-12-08,-282.6,20.85
2019-12-08 06:30:00,"W",22.22,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 06:45:00,"D",22.06,-2735,20.98,NA,2019-12-08,-287.3,20.98
2019-12-08 06:45:00,"W",22.33,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 07:00:00,"D",22.08,-2673,21.12,NA,2019-12-08,-285.7,21.12
2019-12-08 07:00:00,"W",22.42,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 07:15:00,"D",22.14,-2628,21.24,NA,2019-12-08,-286.2,21.24
2019-12-08 07:15:00,"W",22.5,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 07:30:00,"D",22.17,-2607,21.36,NA,2019-12-08,-285.5,21.36
2019-12-08 07:30:00,"W",22.59,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 07:45:00,"D",22.22,-2582,21.48,NA,2019-12-08,-282.6,21.48
2019-12-08 07:45:00,"W",22.64,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 08:00:00,"D",22.25,-2558,21.59,NA,2019-12-08,-284.8,21.59
2019-12-08 08:00:00,"W",22.7,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 08:15:00,"D",22.28,-2534,21.71,NA,2019-12-08,-293.5,21.71
2019-12-08 08:15:00,"W",22.78,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 08:30:00,"D",22.33,-2519,21.82,NA,2019-12-08,-287,21.82
2019-12-08 08:30:00,"W",22.87,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 08:45:00,"D",22.39,-2504,21.93,NA,2019-12-08,-290,21.93
2019-12-08 08:45:00,"W",22.95,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 09:00:00,"D",22.47,-2485,22.05,NA,2019-12-08,-286.3,22.05
2019-12-08 09:00:00,"W",23.04,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 09:15:00,"D",22.61,-2467,22.16,NA,2019-12-08,-287.7,22.16
2019-12-08 09:15:00,"W",23.24,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 09:30:00,"D",22.92,-2451,22.29,NA,2019-12-08,-291,22.29
2019-12-08 09:30:00,"W",23.67,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 09:45:00,"D",23.27,-2424,22.48,NA,2019-12-08,-290,22.48
2019-12-08 09:45:00,"W",24.13,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 10:00:00,"D",23.55,-2401,22.7,NA,2019-12-08,-289.8,22.7
2019-12-08 10:00:00,"W",24.33,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 10:15:00,"D",23.7,-2360,22.93,NA,2019-12-08,-284,22.93
2019-12-08 10:15:00,"W",24.48,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 10:30:00,"D",24.16,-2284,23.18,NA,2019-12-08,-290.7,23.18
2019-12-08 10:30:00,"W",25.01,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 10:45:00,"D",24.6,-2175,23.53,NA,2019-12-08,-289.9,23.53
2019-12-08 10:45:00,"W",25.4,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 11:00:00,"D",24.89,-2071,23.99,NA,2019-12-08,-294.4,23.99
2019-12-08 11:00:00,"W",25.58,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 11:15:00,"D",25.16,-2007,24.42,NA,2019-12-08,-296.4,24.42
2019-12-08 11:15:00,"W",25.79,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 11:30:00,"D",25.43,-1954,24.84,NA,2019-12-08,-293.3,24.84
2019-12-08 11:30:00,"W",25.92,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 11:45:00,"D",25.64,-1865,25.23,NA,2019-12-08,-297.4,25.23
2019-12-08 11:45:00,"W",26.01,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 12:00:00,"D",25.7,-1762,25.61,NA,2019-12-08,-291.2,25.61
2019-12-08 12:00:00,"W",26.04,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 12:15:00,"D",25.7,-1707,25.97,NA,2019-12-08,-292.7,25.97
2019-12-08 12:15:00,"W",26.1,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 12:30:00,"D",25.61,-1685,26.38,NA,2019-12-08,-293.8,26.38
2019-12-08 12:30:00,"W",26.04,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 12:45:00,"D",25.55,-1644,26.73,NA,2019-12-08,-292.1,26.73
2019-12-08 12:45:00,"W",26.04,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 13:00:00,"D",25.64,-1558,27.23,NA,2019-12-08,-301.4,27.23
2019-12-08 13:00:00,"W",26.16,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 13:15:00,"D",25.7,-1456,27.84,NA,2019-12-08,-296.7,27.84
2019-12-08 13:15:00,"W",26.31,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 13:30:00,"D",25.85,-1416,28.42,NA,2019-12-08,-305.8,28.42
2019-12-08 13:30:00,"W",26.47,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 13:45:00,"D",25.98,-1353,28.86,NA,2019-12-08,-302.4,28.86
2019-12-08 13:45:00,"W",26.56,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 14:00:00,"D",26.01,-1287,29.33,NA,2019-12-08,-297.5,29.33
2019-12-08 14:00:00,"W",26.59,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 14:15:00,"D",26.04,-1263,29.67,NA,2019-12-08,-302.3,29.67
2019-12-08 14:15:00,"W",26.62,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 14:30:00,"D",26.01,-1261,29.8,NA,2019-12-08,-305.8,29.8
2019-12-08 14:30:00,"W",26.68,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 14:45:00,"D",25.95,-1261,29.79,NA,2019-12-08,-304,29.79
2019-12-08 14:45:00,"W",26.72,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 15:00:00,"D",26.04,-1261,29.7,NA,2019-12-08,-301.4,29.7
2019-12-08 15:00:00,"W",26.78,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 15:15:00,"D",26.1,-1271,29.53,NA,2019-12-08,-301.9,29.53
2019-12-08 15:15:00,"W",26.84,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 15:30:00,"D",26.1,-1279,29.42,NA,2019-12-08,-301.9,29.42
2019-12-08 15:30:00,"W",26.81,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 15:45:00,"D",26.01,-1290,29.33,NA,2019-12-08,-301.4,29.33
2019-12-08 15:45:00,"W",26.68,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 16:00:00,"D",25.89,-1313,29.21,NA,2019-12-08,-305.5,29.21
2019-12-08 16:00:00,"W",26.53,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 16:15:00,"D",25.76,-1346,29.07,NA,2019-12-08,-300.1,29.07
2019-12-08 16:15:00,"W",26.37,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 16:30:00,"D",25.55,-1381,28.94,NA,2019-12-08,-296,28.94
2019-12-08 16:30:00,"W",26.1,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 16:45:00,"D",25.28,-1408,28.76,NA,2019-12-08,-304.9,28.76
2019-12-08 16:45:00,"W",25.83,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 17:00:00,"D",25.04,-1427,28.57,NA,2019-12-08,-303.8,28.57
2019-12-08 17:00:00,"W",25.52,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 17:15:00,"D",24.84,-1449,28.38,NA,2019-12-08,-303.4,28.38
2019-12-08 17:15:00,"W",25.31,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 17:30:00,"D",24.63,-1470,28.15,NA,2019-12-08,-302.6,28.15
2019-12-08 17:30:00,"W",25.16,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 17:45:00,"D",24.48,-1506,27.9,NA,2019-12-08,-305.6,27.9
2019-12-08 17:45:00,"W",25.01,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 18:00:00,"D",24.42,-1561,27.68,NA,2019-12-08,-307.1,27.68
2019-12-08 18:00:00,"W",24.92,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 18:15:00,"D",24.39,-1610,27.49,NA,2019-12-08,-299.1,27.49
2019-12-08 18:15:00,"W",24.87,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 18:30:00,"D",24.36,-1639,27.3,NA,2019-12-08,-307.1,27.3
2019-12-08 18:30:00,"W",24.81,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 18:45:00,"D",24.36,-1663,27.14,NA,2019-12-08,-307.4,27.14
2019-12-08 18:45:00,"W",24.81,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 19:00:00,"D",24.36,-1677,26.97,NA,2019-12-08,-302.4,26.97
2019-12-08 19:00:00,"W",24.78,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 19:15:00,"D",24.3,-1690,26.84,NA,2019-12-08,-302.7,26.84
2019-12-08 19:15:00,"W",24.72,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 19:30:00,"D",24.22,-1705,26.69,NA,2019-12-08,-301.3,26.69
2019-12-08 19:30:00,"W",24.66,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 19:45:00,"D",24.1,-1719,26.55,NA,2019-12-08,-310.6,26.55
2019-12-08 19:45:00,"W",24.54,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 20:00:00,"D",24.07,-1741,26.42,NA,2019-12-08,-304.2,26.42
2019-12-08 20:00:00,"W",24.45,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 20:15:00,"D",23.99,-1718,26.26,NA,2019-12-08,-304,26.26
2019-12-08 20:15:00,"W",24.39,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 20:30:00,"D",23.93,-1545,26.07,NA,2019-12-08,-302.5,26.07
2019-12-08 20:30:00,"W",24.33,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 20:45:00,"D",23.64,-1541,25.94,NA,2019-12-08,-311.7,25.94
2019-12-08 20:45:00,"W",24.1,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 21:00:00,"D",23.29,-1578,25.76,NA,2019-12-08,-309.1,25.76
2019-12-08 21:00:00,"W",23.81,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 21:15:00,"D",23.01,-1609,25.56,NA,2019-12-08,-309.3,25.56
2019-12-08 21:15:00,"W",23.47,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 21:30:00,"D",22.78,-1639,25.35,NA,2019-12-08,-306.6,25.35
2019-12-08 21:30:00,"W",23.12,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 21:45:00,"D",22.56,-1667,25.14,NA,2019-12-08,-308.2,25.14
2019-12-08 21:45:00,"W",22.78,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 22:00:00,"D",22.36,-1689,24.93,NA,2019-12-08,-310,24.93
2019-12-08 22:00:00,"W",22.45,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 22:15:00,"D",22.14,-1705,24.71,NA,2019-12-08,-303.5,24.71
2019-12-08 22:15:00,"W",22.14,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 22:30:00,"D",21.95,-1734,24.48,NA,2019-12-08,-303.7,24.48
2019-12-08 22:30:00,"W",21.81,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 22:45:00,"D",21.7,-1781,24.25,NA,2019-12-08,-305.7,24.25
2019-12-08 22:45:00,"W",21.53,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 23:00:00,"D",21.48,-1852,24.01,NA,2019-12-08,-310.3,24.01
2019-12-08 23:00:00,"W",21.26,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 23:15:00,"D",21.29,-1924,23.78,NA,2019-12-08,-310.2,23.78
2019-12-08 23:15:00,"W",21.02,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 23:30:00,"D",21.1,-1963,23.48,NA,2019-12-08,-308.1,23.48
2019-12-08 23:30:00,"W",20.77,NA,NA,NA,2019-12-08,NA,NA
2019-12-08 23:45:00,"D",20.93,-1996,23.21,NA,2019-12-08,-305.5,23.21
2019-12-08 23:45:00,"W",20.58,NA,NA,NA,2019-12-08,NA,NA
2019-12-09 00:00:00,"D",20.8,-2025,22.98,NA,2019-12-09,-309.2,22.98
2019-12-09 00:00:00,"W",20.42,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 00:15:00,"D",20.66,-2064,22.75,NA,2019-12-09,-309.7,22.75
2019-12-09 00:15:00,"W",20.26,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 00:30:00,"D",20.5,-2130,22.51,NA,2019-12-09,-307.9,22.51
2019-12-09 00:30:00,"W",20.08,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 00:45:00,"D",20.34,-2207,22.29,NA,2019-12-09,-308.5,22.29
2019-12-09 00:45:00,"W",19.86,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 01:00:00,"D",20.15,-2309,22.06,NA,2019-12-09,-306.1,22.06
2019-12-09 01:00:00,"W",19.65,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 01:15:00,"D",20,-2368,21.82,NA,2019-12-09,-306.9,21.82
2019-12-09 01:15:00,"W",19.47,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 01:30:00,"D",19.86,-2405,21.59,NA,2019-12-09,-310.4,21.59
2019-12-09 01:30:00,"W",19.34,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 01:45:00,"D",19.78,-2444,21.36,NA,2019-12-09,-302.1,21.36
2019-12-09 01:45:00,"W",19.21,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 02:00:00,"D",19.68,-2472,21.13,NA,2019-12-09,-306.3,21.13
2019-12-09 02:00:00,"W",19.08,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 02:15:00,"D",19.6,-2502,20.93,NA,2019-12-09,-311.4,20.93
2019-12-09 02:15:00,"W",18.97,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 02:30:00,"D",19.52,-2542,20.72,NA,2019-12-09,-307,20.72
2019-12-09 02:30:00,"W",18.89,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 02:45:00,"D",19.47,-2602,20.53,NA,2019-12-09,-308,20.53
2019-12-09 02:45:00,"W",18.82,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 03:00:00,"D",19.42,-2688,20.34,NA,2019-12-09,-306.9,20.34
2019-12-09 03:00:00,"W",18.74,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 03:15:00,"D",19.36,-2788,20.16,NA,2019-12-09,-311.6,20.16
2019-12-09 03:15:00,"W",18.69,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 03:30:00,"D",19.31,-2888,19.99,NA,2019-12-09,-311,19.99
2019-12-09 03:30:00,"W",18.64,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 03:45:00,"D",19.49,-2951,19.84,NA,2019-12-09,-313.4,19.84
2019-12-09 03:45:00,"W",18.92,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 04:00:00,"D",19.84,-2976,19.71,NA,2019-12-09,-313.1,19.71
2019-12-09 04:00:00,"W",19.34,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 04:15:00,"D",20.24,-3014,19.65,NA,2019-12-09,-310.4,19.65
2019-12-09 04:15:00,"W",19.92,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 04:30:00,"D",20.69,-3028,19.67,NA,2019-12-09,-304.9,19.67
2019-12-09 04:30:00,"W",20.53,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 04:45:00,"D",21.1,-3020,19.74,NA,2019-12-09,-301,19.74
2019-12-09 04:45:00,"W",21.04,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 05:00:00,"D",21.37,-3005,19.87,NA,2019-12-09,-310.6,19.87
2019-12-09 05:00:00,"W",21.4,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 05:15:00,"D",21.59,-2999,20.03,NA,2019-12-09,-304.6,20.03
2019-12-09 05:15:00,"W",21.7,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 05:30:00,"D",21.72,-2965,20.18,NA,2019-12-09,-309.3,20.18
2019-12-09 05:30:00,"W",21.89,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 05:45:00,"D",21.89,-2935,20.34,NA,2019-12-09,-306,20.34
2019-12-09 05:45:00,"W",22.08,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 06:00:00,"D",21.97,-2922,20.49,NA,2019-12-09,-309.3,20.49
2019-12-09 06:00:00,"W",22.22,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 06:15:00,"D",22.06,-2865,20.64,NA,2019-12-09,-310.2,20.64
2019-12-09 06:15:00,"W",22.33,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 06:30:00,"D",22.11,-2855,20.77,NA,2019-12-09,-304.5,20.77
2019-12-09 06:30:00,"W",22.42,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 06:45:00,"D",22.17,-2798,20.93,NA,2019-12-09,-308.2,20.93
2019-12-09 06:45:00,"W",22.5,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 07:00:00,"D",22.22,-2762,21.05,NA,2019-12-09,-310.9,21.05
2019-12-09 07:00:00,"W",22.56,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 07:15:00,"D",22.28,-2710,21.17,NA,2019-12-09,-305,21.17
2019-12-09 07:15:00,"W",22.61,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 07:30:00,"D",22.28,-2668,21.3,NA,2019-12-09,-311.8,21.3
2019-12-09 07:30:00,"W",22.67,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 07:45:00,"D",22.33,-2619,21.43,NA,2019-12-09,-305.2,21.43
2019-12-09 07:45:00,"W",22.73,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 08:00:00,"D",22.33,-2601,21.54,NA,2019-12-09,-307.7,21.54
2019-12-09 08:00:00,"W",22.75,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 08:15:00,"D",22.33,-2567,21.66,NA,2019-12-09,-308.6,21.66
2019-12-09 08:15:00,"W",22.81,NA,NA,NA,2019-12-09,NA,NA
2019-12-09 08:30:00,"D",22.53,-2532,21.79,NA,2019-12-09,-309.9,21.79
