millis,stamp,datetime,diff01x,diff23x,diff01y,diff23y,Temp1C,Temp2C,BattVolt,BoostVolt
3605000,1565268917," ""2019/8/8 12:55:17""",589.56,594.31,592,595.5,21.94,21.81,13.14,23.8
3605999,1565268918," ""2019/8/8 12:55:18""",589.31,594.13,591.75,595.19,21.94,21.81,13.33,23.8
3607000,1565268919," ""2019/8/8 12:55:19""",589.13,593.88,591.56,595,21.94,21.81,13.16,23.8
3607999,1565268920," ""2019/8/8 12:55:20""",588.88,593.75,591.31,594.75,21.94,21.81,13.17,23.8
3608999,1565268921," ""2019/8/8 12:55:21""",588.75,593.56,591.13,594.56,21.94,21.81,13.31,23.8
3888998,1565269201," ""2019/8/8 13:0:1""",610.13,613.94,614.81,616.81,21.94,21.81,13.33,23.8
3889999,1565269202," ""2019/8/8 13:0:2""",604.19,607.81,608.38,610.5,21.87,21.75,13.19,23.8
3891000,1565269203," ""2019/8/8 13:0:3""",600.81,604.56,604.63,607.06,21.87,21.75,13.36,23.8
3891999,1565269204," ""2019/8/8 13:0:4""",598.5,602.38,602.06,604.69,21.87,21.81,13.3,23.8
3893000,1565269205," ""2019/8/8 13:0:5""",596.75,600.81,600.13,602.94,21.87,21.81,13.36,23.8
3893999,1565269206," ""2019/8/8 13:0:6""",595.38,599.63,598.69,601.63,21.87,21.81,13.31,23.8
3895000,1565269207," ""2019/8/8 13:0:7""",594.31,598.69,597.44,600.56,21.87,21.81,13.36,23.8
3895999,1565269208," ""2019/8/8 13:0:8""",593.5,597.94,596.5,599.63,21.87,21.81,13.23,23.8
3896999,1565269209," ""2019/8/8 13:0:9""",592.75,597.25,595.63,598.88,21.87,21.81,13.16,23.8
3898000,1565269210," ""2019/8/8 13:0:10""",592.13,596.75,594.94,598.25,21.87,21.81,13.34,23.8
3898999,1565269211," ""2019/8/8 13:0:11""",591.63,596.25,594.38,597.75,21.94,21.81,13.19,23.8
3899999,1565269212," ""2019/8/8 13:0:12""",591.19,595.88,593.81,597.25,21.87,21.81,13.3,23.8
3900999,1565269213," ""2019/8/8 13:0:13""",590.81,595.5,593.38,596.81,21.94,21.81,13.23,23.8
3902000,1565269214," ""2019/8/8 13:0:14""",590.44,595.19,593,596.44,21.94,21.81,13.31,23.8
3902999,1565269215," ""2019/8/8 13:0:15""",590.13,594.88,592.69,596.13,21.94,21.81,13.33,23.8
3904000,1565269216," ""2019/8/8 13:0:16""",589.81,594.63,592.31,595.81,21.94,21.81,13.22,23.8
3904998,1565269217," ""2019/8/8 13:0:17""",589.56,594.38,592.06,595.5,21.94,21.81,13.22,23.8
3905999,1565269218," ""2019/8/8 13:0:18""",589.38,594.13,591.81,595.25,21.94,21.81,13.34,23.8
3907000,1565269219," ""2019/8/8 13:0:19""",589.13,593.94,591.56,595,21.94,21.81,13.2,23.8
3907999,1565269220," ""2019/8/8 13:0:20""",588.94,593.75,591.38,594.81,21.94,21.81,13.16,23.8
3909000,1565269221," ""2019/8/8 13:0:21""",588.75,593.63,591.13,594.56,21.94,21.81,13.2,23.8
4188999,1565269501," ""2019/8/8 13:5:1""",610.56,614.44,615,617.19,21.94,21.81,13.31,23.8
4190000,1565269502," ""2019/8/8 13:5:2""",604.56,608.31,608.56,610.88,21.87,21.75,13.39,23.8
4190999,1565269503," ""2019/8/8 13:5:3""",601.19,605,604.81,607.38,21.87,21.75,13.2,23.8
4192000,1565269504," ""2019/8/8 13:5:4""",598.81,602.88,602.25,605,21.87,21.81,13.27,23.8
4193000,1565269505," ""2019/8/8 13:5:5""",597.06,601.25,600.38,603.31,21.87,21.81,13.25,23.8
4193999,1565269506," ""2019/8/8 13:5:6""",595.75,600.13,598.81,601.94,21.87,21.81,13.33,23.8
4195000,1565269507," ""2019/8/8 13:5:7""",594.69,599.19,597.63,600.88,21.87,21.81,13.37,23.8
4195999,1565269508," ""2019/8/8 13:5:8""",593.81,598.38,596.63,600,21.87,21.81,13.19,23.8
4197000,1565269509," ""2019/8/8 13:5:9""",593.06,597.75,595.81,599.25,21.87,21.81,13.27,23.8
4197999,1565269510," ""2019/8/8 13:5:10""",592.5,597.19,595.13,598.63,21.87,21.81,13.17,23.8
4198999,1565269511," ""2019/8/8 13:5:11""",591.94,596.75,594.56,598.06,21.87,21.81,13.37,23.8
4199999,1565269512," ""2019/8/8 13:5:12""",591.5,596.31,594,597.56,21.94,21.81,13.31,23.8
4200999,1565269513," ""2019/8/8 13:5:13""",591.13,596,593.56,597.13,21.94,21.81,13.33,23.8
4202000,1565269514," ""2019/8/8 13:5:14""",590.75,595.63,593.19,596.75,21.94,21.81,13.2,23.8
4202999,1565269515," ""2019/8/8 13:5:15""",590.44,595.38,592.88,596.44,21.94,21.81,13.25,23.8
4204000,1565269516," ""2019/8/8 13:5:16""",590.19,595.06,592.5,596.13,21.94,21.81,13.28,23.8
4204999,1565269517," ""2019/8/8 13:5:17""",589.94,594.88,592.25,595.81,21.94,21.81,13.3,23.8
4206000,1565269518," ""2019/8/8 13:5:18""",589.69,594.63,592,595.56,21.94,21.87,13.25,23.8
4206999,1565269519," ""2019/8/8 13:5:19""",589.5,594.44,591.75,595.38,21.94,21.87,13.2,23.8
4208000,1565269520," ""2019/8/8 13:5:20""",589.25,594.25,591.56,595.13,21.94,21.81,13.13,23.8
4208999,1565269521," ""2019/8/8 13:5:21""",589.06,594.06,591.31,594.94,21.94,21.81,13.2,23.8
4488998,1565269801," ""2019/8/8 13:10:1""",610.5,614.31,614.94,617.13,21.94,21.87,13.33,23.8
4490000,1565269802," ""2019/8/8 13:10:2""",604.56,608.31,608.56,610.88,21.87,21.81,13.25,23.8
4490999,1565269803," ""2019/8/8 13:10:3""",601.19,605,604.81,607.38,21.87,21.81,13.33,23.8
4492000,1565269804," ""2019/8/8 13:10:4""",598.81,602.81,602.25,605.06,21.87,21.81,13.25,23.8
4492999,1565269805," ""2019/8/8 13:10:5""",597.06,601.31,600.31,603.31,21.94,21.81,13.34,23.8
4494000,1565269806," ""2019/8/8 13:10:6""",595.75,600.06,598.81,601.94,21.87,21.81,13.36,23.8
4494999,1565269807," ""2019/8/8 13:10:7""",594.69,599.13,597.63,600.88,21.94,21.81,13.23,23.8
4496000,1565269808," ""2019/8/8 13:10:8""",593.81,598.38,596.63,600,21.94,21.81,13.23,23.8
4497000,1565269809," ""2019/8/8 13:10:9""",593.13,597.75,595.81,599.25,21.94,21.81,13.23,23.8
4497999,1565269810," ""2019/8/8 13:10:10""",592.5,597.19,595.13,598.63,21.94,21.81,13.28,23.8
4499000,1565269811," ""2019/8/8 13:10:11""",591.94,596.75,594.5,598,21.94,21.81,13.22,23.8
4499999,1565269812," ""2019/8/8 13:10:12""",591.5,596.31,594,597.56,21.94,21.81,13.27,23.8
4501000,1565269813," ""2019/8/8 13:10:13""",591.13,595.94,593.56,597.13,21.94,21.87,13.14,23.8
4501999,1565269814," ""2019/8/8 13:10:14""",590.75,595.63,593.19,596.75,21.94,21.87,13.19,23.8
4503000,1565269815," ""2019/8/8 13:10:15""",590.44,595.31,592.81,596.44,21.94,21.87,13.22,23.8
4503999,1565269816," ""2019/8/8 13:10:16""",590.19,595.06,592.5,596.13,21.94,21.87,13.19,23.8
4504999,1565269817," ""2019/8/8 13:10:17""",589.94,594.81,592.25,595.81,21.94,21.87,13.36,23.8
4506000,1565269818," ""2019/8/8 13:10:18""",589.75,594.63,591.94,595.56,21.94,21.87,13.36,23.8
4506999,1565269819," ""2019/8/8 13:10:19""",589.5,594.38,591.75,595.31,21.94,21.87,13.2,23.8
4508000,1565269820," ""2019/8/8 13:10:20""",589.31,594.25,591.56,595.13,21.94,21.87,13.17,23.8
4508999,1565269821," ""2019/8/8 13:10:21""",589.13,594.06,591.31,594.94,21.94,21.87,13.28,23.8
4789000,1565270101," ""2019/8/8 13:15:1""",610.5,614.31,615,617.13,21.94,21.87,13.2,23.8
4789999,1565270102," ""2019/8/8 13:15:2""",604.56,608.25,608.56,610.88,21.87,21.81,13.33,23.8
4791000,1565270103," ""2019/8/8 13:15:3""",601.13,604.94,604.81,607.31,21.87,21.81,13.39,23.8
4791999,1565270104," ""2019/8/8 13:15:4""",598.81,602.75,602.25,605,21.94,21.81,13.36,23.8
4792999,1565270105," ""2019/8/8 13:15:5""",597.06,601.25,600.31,603.25,21.94,21.81,13.37,23.8
4794000,1565270106," ""2019/8/8 13:15:6""",595.69,600.06,598.81,601.94,21.94,21.81,13.19,23.8
4794999,1565270107," ""2019/8/8 13:15:7""",594.63,599.13,597.63,600.81,21.94,21.81,13.36,23.8
4796000,1565270108," ""2019/8/8 13:15:8""",593.81,598.31,596.63,599.94,21.94,21.81,13.28,23.8
4796999,1565270109," ""2019/8/8 13:15:9""",593.06,597.69,595.81,599.19,21.94,21.87,13.25,23.8
4798000,1565270110," ""2019/8/8 13:15:10""",592.44,597.13,595.06,598.56,21.94,21.87,13.19,23.8
4798999,1565270111," ""2019/8/8 13:15:11""",591.94,596.69,594.5,598,21.94,21.87,13.22,23.8
4800000,1565270112," ""2019/8/8 13:15:12""",591.5,596.31,594,597.56,21.94,21.87,13.17,23.8
4801000,1565270113," ""2019/8/8 13:15:13""",591.13,595.94,593.56,597.13,21.94,21.87,13.33,23.8
4801999,1565270114," ""2019/8/8 13:15:14""",590.81,595.63,593.19,596.75,21.94,21.87,13.27,23.8
4803000,1565270115," ""2019/8/8 13:15:15""",590.5,595.31,592.88,596.44,21.94,21.87,13.2,23.8
4803999,1565270116," ""2019/8/8 13:15:16""",590.19,595.06,592.56,596.13,21.94,21.87,13.28,23.8
4805000,1565270117," ""2019/8/8 13:15:17""",589.94,594.81,592.25,595.81,21.94,21.87,13.31,23.8
4805999,1565270118," ""2019/8/8 13:15:18""",589.69,594.63,592,595.56,22,21.87,13.14,23.8
4807000,1565270119," ""2019/8/8 13:15:19""",589.5,594.38,591.75,595.31,21.94,21.87,13.17,23.8
4807999,1565270120," ""2019/8/8 13:15:20""",589.31,594.25,591.56,595.13,21.94,21.87,13.22,23.8
4808999,1565270121," ""2019/8/8 13:15:21""",589.13,594.06,591.38,594.94,21.94,21.87,13.31,23.8
5088999,1565270401," ""2019/8/8 13:20:1""",610.5,614.31,615,617.13,22,21.87,13.19,23.8
5089999,1565270402," ""2019/8/8 13:20:2""",604.5,608.19,608.56,610.81,21.87,21.81,13.19,23.8
5091000,1565270403," ""2019/8/8 13:20:3""",601.13,604.94,604.81,607.31,21.87,21.81,13.28,23.8
5091999,1565270404," ""2019/8/8 13:20:4""",598.75,602.75,602.25,605,21.94,21.81,13.23,23.8
5093000,1565270405," ""2019/8/8 13:20:5""",597.06,601.19,600.31,603.25,21.94,21.81,13.23,23.8
5093999,1565270406," ""2019/8/8 13:20:6""",595.69,600,598.88,601.94,21.94,21.81,13.33,23.8
5095000,1565270407," ""2019/8/8 13:20:7""",594.63,599.06,597.63,600.81,21.94,21.81,13.19,23.8
5095999,1565270408," ""2019/8/8 13:20:8""",593.75,598.25,596.63,599.94,21.94,21.81,13.33,23.8
5096998,1565270409," ""2019/8/8 13:20:9""",593.06,597.69,595.81,599.19,21.94,21.87,13.36,23.8
5098000,1565270410," ""2019/8/8 13:20:10""",592.44,597.13,595.13,598.56,21.94,21.87,13.17,23.8
5098999,1565270411," ""2019/8/8 13:20:11""",591.88,596.63,594.56,598.06,21.94,21.87,13.31,23.8
5100000,1565270412," ""2019/8/8 13:20:12""",591.44,596.25,594.06,597.5,21.94,21.87,13.2,23.8
5100999,1565270413," ""2019/8/8 13:20:13""",591.06,595.88,593.56,597.06,21.94,21.87,13.33,23.8
5101999,1565270414," ""2019/8/8 13:20:14""",590.69,595.56,593.19,596.75,21.94,21.87,13.19,23.8
5102999,1565270415," ""2019/8/8 13:20:15""",590.44,595.25,592.81,596.38,21.94,21.87,13.27,23.8
5104000,1565270416," ""2019/8/8 13:20:16""",590.13,595,592.5,596.06,21.94,21.87,13.37,23.8
5105000,1565270417," ""2019/8/8 13:20:17""",589.88,594.75,592.25,595.81,21.94,21.87,13.17,23.8
5105999,1565270418," ""2019/8/8 13:20:18""",589.69,594.56,592,595.56,21.94,21.87,13.33,23.8
5106999,1565270419," ""2019/8/8 13:20:19""",589.44,594.31,591.75,595.31,21.94,21.87,13.25,23.8
5107999,1565270420," ""2019/8/8 13:20:20""",589.25,594.13,591.56,595.06,21.94,21.87,13.16,23.8
5109000,1565270421," ""2019/8/8 13:20:21""",589.06,593.94,591.38,594.94,21.94,21.87,13.23,23.8
1379000,1565272801," ""2019/8/8 14:0:1""",610.63,614.38,615.25,617.44,22,21.94,12.84,23.8
1379999,1565272802," ""2019/8/8 14:0:2""",604.69,608.38,608.81,611.19,21.94,21.87,13.39,23.8
1381000,1565272803," ""2019/8/8 14:0:3""",601.25,605.06,605.13,607.63,22,21.87,13.22,23.8
1381999,1565272804," ""2019/8/8 14:0:4""",598.94,602.88,602.5,605.31,22,21.87,13.34,23.8
1383000,1565272805," ""2019/8/8 14:0:5""",597.19,601.31,600.63,603.63,22,21.87,13.2,23.8
1383999,1565272806," ""2019/8/8 14:0:6""",595.88,600.13,599.13,602.25,22,21.87,13.19,23.8
1384999,1565272807," ""2019/8/8 14:0:7""",594.81,599.19,598,601.19,22,21.94,13.2,23.8
1386000,1565272808," ""2019/8/8 14:0:8""",594,598.44,597.06,600.31,22,21.94,13.19,23.8
1386999,1565272809," ""2019/8/8 14:0:9""",593.25,597.75,596.31,599.56,22,21.94,13.31,23.8
1388000,1565272810," ""2019/8/8 14:0:10""",592.63,597.25,595.63,598.94,22,21.94,13.36,23.8
1388999,1565272811," ""2019/8/8 14:0:11""",592.13,596.75,595.06,598.31,22,21.94,13.36,23.8
1390000,1565272812," ""2019/8/8 14:0:12""",591.63,596.38,594.56,597.88,22,21.94,13.17,23.8
1390999,1565272813," ""2019/8/8 14:0:13""",591.25,596,594.13,597.44,22,21.94,13.28,23.8
1392000,1565272814," ""2019/8/8 14:0:14""",590.94,595.69,593.69,597.06,22,21.94,13.22,23.8
1393000,1565272815," ""2019/8/8 14:0:15""",590.56,595.38,593.31,596.69,22,21.94,13.16,23.8
1393999,1565272816," ""2019/8/8 14:0:16""",590.31,595.13,592.94,596.44,22,21.94,13.34,23.8
1395000,1565272817," ""2019/8/8 14:0:17""",590.06,594.88,592.63,596.13,22,21.94,13.16,23.8
1395999,1565272818," ""2019/8/8 14:0:18""",589.81,594.69,592.38,595.88,22,21.94,13.17,23.8
1397000,1565272819," ""2019/8/8 14:0:19""",589.63,594.44,592.13,595.63,22.06,21.94,13.31,23.8
1397999,1565272820," ""2019/8/8 14:0:20""",589.44,594.31,591.88,595.44,22.06,21.94,13.27,23.8
1398999,1565272821," ""2019/8/8 14:0:21""",589.25,594.06,591.69,595.19,22,21.94,13.2,23.8
1399999,1565272822," ""2019/8/8 14:0:22""",589.06,593.94,591.5,595.06,22,21.94,13.33,23.8
1400999,1565272823," ""2019/8/8 14:0:23""",588.94,593.75,591.31,594.88,22,21.94,13.36,23.8
1402000,1565272824," ""2019/8/8 14:0:24""",588.75,593.63,591.19,594.69,22.06,21.94,13.16,23.8
1402999,1565272825," ""2019/8/8 14:0:25""",588.63,593.5,591,594.56,22.06,21.94,13.31,23.8
1403999,1565272826," ""2019/8/8 14:0:26""",588.5,593.38,590.88,594.44,22.06,21.94,13.31,23.8
1404999,1565272827," ""2019/8/8 14:0:27""",588.38,593.25,590.75,594.25,22.06,21.94,13.25,23.8
1406000,1565272828," ""2019/8/8 14:0:28""",588.25,593.13,590.63,594.13,22.06,21.94,13.3,23.8
1406999,1565272829," ""2019/8/8 14:0:29""",588.19,593.06,590.5,594.06,22.06,21.94,13.27,23.8
1408000,1565272830," ""2019/8/8 14:0:30""",588.06,592.94,590.44,593.94,22.06,22,13.3,23.8
1408998,1565272831," ""2019/8/8 14:0:31""",587.94,592.81,590.31,593.81,22.06,21.94,13.36,23.8
1409999,1565272832," ""2019/8/8 14:0:32""",587.88,592.75,590.19,593.69,22.06,21.94,13.11,23.8
1411000,1565272833," ""2019/8/8 14:0:33""",587.81,592.63,590.13,593.63,22.06,21.94,13.34,23.8
1411999,1565272834," ""2019/8/8 14:0:34""",587.69,592.56,590.06,593.5,22.06,21.94,13.11,23.8
1413000,1565272835," ""2019/8/8 14:0:35""",587.63,592.5,589.94,593.44,22.06,21.94,13.13,23.8
1413998,1565272836," ""2019/8/8 14:0:36""",587.56,592.44,589.88,593.38,22.06,22,13.13,23.8
1415000,1565272837," ""2019/8/8 14:0:37""",587.5,592.38,589.75,593.25,22.06,22,13.3,23.8
1415999,1565272838," ""2019/8/8 14:0:38""",587.44,592.31,589.69,593.19,22.06,22,13.17,23.8
1416999,1565272839," ""2019/8/8 14:0:39""",587.31,592.19,589.63,593.13,22.06,21.94,13.19,23.8
1418000,1565272840," ""2019/8/8 14:0:40""",587.25,592.13,589.56,593.06,22.06,22,13.3,23.8
1418999,1565272841," ""2019/8/8 14:0:41""",587.25,592.06,589.5,593,22.06,22,13.23,23.8
4981000,1565276401," ""2019/8/8 15:0:1""",610.94,614.69,615.5,617.75,22.06,22,13.2,23.8
4981999,1565276402," ""2019/8/8 15:0:2""",605,608.63,609.13,611.44,22.06,22,13.3,23.8
4983000,1565276403," ""2019/8/8 15:0:3""",601.63,605.38,605.38,608,22.06,22,13.27,23.8
4983999,1565276404," ""2019/8/8 15:0:4""",599.25,603.19,602.81,605.63,22.06,22,13.4,23.8
4984999,1565276405," ""2019/8/8 15:0:5""",597.56,601.63,600.88,603.94,22.06,22,13.33,23.8
4986000,1565276406," ""2019/8/8 15:0:6""",596.25,600.44,599.44,602.56,22.06,22,13.37,23.8
4986999,1565276407," ""2019/8/8 15:0:7""",595.19,599.5,598.31,601.5,22.12,22,13.17,23.8
4988000,1565276408," ""2019/8/8 15:0:8""",594.31,598.75,597.38,600.56,22.06,22,13.36,23.8
4988999,1565276409," ""2019/8/8 15:0:9""",593.63,598.13,596.56,599.88,22.12,22,13.16,23.8
4990000,1565276410," ""2019/8/8 15:0:10""",593,597.56,595.94,599.19,22.06,22,13.17,23.8
4990999,1565276411," ""2019/8/8 15:0:11""",592.5,597.06,595.38,598.69,22.12,22,13.23,23.8
4992000,1565276412," ""2019/8/8 15:0:12""",592.06,596.69,594.88,598.19,22.12,22,13.19,23.8
4993000,1565276413," ""2019/8/8 15:0:13""",591.63,596.31,594.44,597.75,22.12,22,13.22,23.8
4993999,1565276414," ""2019/8/8 15:0:14""",591.25,596,594.06,597.38,22.12,22.06,13.22,23.8
4995000,1565276415," ""2019/8/8 15:0:15""",590.94,595.69,593.75,597.06,22.12,22.06,13.25,23.8
4995999,1565276416," ""2019/8/8 15:0:16""",590.69,595.44,593.44,596.75,22.12,22.06,13.28,23.8
4997000,1565276417," ""2019/8/8 15:0:17""",590.44,595.19,593.13,596.44,22.12,22.06,13.17,23.8
4997999,1565276418," ""2019/8/8 15:0:18""",590.19,595,592.88,596.19,22.12,22.06,13.33,23.8
4999000,1565276419," ""2019/8/8 15:0:19""",589.94,594.75,592.69,595.94,22.12,22.06,13.19,23.8
4999999,1565276420," ""2019/8/8 15:0:20""",589.75,594.56,592.44,595.75,22.12,22.06,13.13,23.8
5000999,1565276421," ""2019/8/8 15:0:21""",589.63,594.38,592.25,595.56,22.12,22.06,13.28,23.8
5002000,1565276422," ""2019/8/8 15:0:22""",589.44,594.25,592.06,595.38,22.12,22.06,13.28,23.8
5002999,1565276423," ""2019/8/8 15:0:23""",589.25,594.13,591.81,595.19,22.12,22.06,13.2,23.8
5004000,1565276424," ""2019/8/8 15:0:24""",589.13,593.94,591.69,595,22.12,22.06,13.3,23.8
5004999,1565276425," ""2019/8/8 15:0:25""",588.94,593.81,591.5,594.88,22.12,22.06,13.19,23.8
5006000,1565276426," ""2019/8/8 15:0:26""",588.81,593.69,591.31,594.69,22.12,22.06,13.19,23.8
5006999,1565276427," ""2019/8/8 15:0:27""",588.75,593.56,591.13,594.56,22.12,22.06,13.3,23.8
5008000,1565276428," ""2019/8/8 15:0:28""",588.63,593.5,591,594.44,22.12,22.06,13.31,23.8
5009000,1565276429," ""2019/8/8 15:0:29""",588.5,593.38,590.88,594.31,22.12,22.06,13.2,23.8
5009999,1565276430," ""2019/8/8 15:0:30""",588.44,593.25,590.75,594.25,22.12,22.06,13.16,23.8
5011000,1565276431," ""2019/8/8 15:0:31""",588.31,593.19,590.63,594.13,22.12,22.06,13.28,23.8
5011999,1565276432," ""2019/8/8 15:0:32""",588.25,593.06,590.5,594,22.12,22.06,13.23,23.8
5013000,1565276433," ""2019/8/8 15:0:33""",588.13,593,590.44,593.94,22.12,22.06,13.16,23.8
5013999,1565276434," ""2019/8/8 15:0:34""",588.06,592.88,590.31,593.88,22.19,22.06,13.27,23.8
5015000,1565276435," ""2019/8/8 15:0:35""",588,592.81,590.25,593.75,22.12,22.06,13.1,23.8
5015999,1565276436," ""2019/8/8 15:0:36""",587.88,592.75,590.19,593.63,22.12,22.06,13.3,23.8
5016999,1565276437," ""2019/8/8 15:0:37""",587.81,592.69,590.06,593.56,22.12,22.06,13.22,23.8
5018000,1565276438," ""2019/8/8 15:0:38""",587.75,592.56,590.06,593.5,22.19,22.06,13.31,23.8
5018999,1565276439," ""2019/8/8 15:0:39""",587.69,592.5,589.94,593.44,22.12,22.06,13.25,23.8
5020000,1565276440," ""2019/8/8 15:0:40""",587.63,592.5,589.88,593.31,22.19,22.06,13.28,23.8
5020999,1565276441," ""2019/8/8 15:0:41""",587.56,592.38,589.81,593.31,22.12,22.06,13.22,23.8
8581998,1565280001," ""2019/8/8 16:0:1""",611.19,615.25,615.69,618,22.19,22.06,13.27,23.8
8583000,1565280002," ""2019/8/8 16:0:2""",605.19,609.19,609.19,611.63,22.12,22.06,13.31,23.8
8583999,1565280003," ""2019/8/8 16:0:3""",601.81,605.88,605.44,608.19,22.12,22.06,13.27,23.8
8584999,1565280004," ""2019/8/8 16:0:4""",599.5,603.75,602.88,605.88,22.12,22.06,13.36,23.8
8585999,1565280005," ""2019/8/8 16:0:5""",597.75,602.13,600.94,604.06,22.12,22.06,13.34,23.8
8586999,1565280006," ""2019/8/8 16:0:6""",596.44,601,599.56,602.75,22.19,22.06,13.37,23.8
8588000,1565280007," ""2019/8/8 16:0:7""",595.38,600.06,598.38,601.69,22.12,22.06,13.3,23.8
8588999,1565280008," ""2019/8/8 16:0:8""",594.5,599.25,597.5,600.75,22.19,22.12,13.34,23.8
8590000,1565280009," ""2019/8/8 16:0:9""",593.88,598.63,596.69,600.06,22.19,22.12,13.36,23.8
8590998,1565280010," ""2019/8/8 16:0:10""",593.25,598.13,596,599.44,22.19,22.12,13.22,23.8
8592000,1565280011," ""2019/8/8 16:0:11""",592.75,597.63,595.5,598.88,22.19,22.12,13.23,23.8
8593000,1565280012," ""2019/8/8 16:0:12""",592.25,597.19,595,598.38,22.19,22.12,13.17,23.8
8593999,1565280013," ""2019/8/8 16:0:13""",591.88,596.81,594.56,597.94,22.19,22.12,13.25,23.8
8595000,1565280014," ""2019/8/8 16:0:14""",591.5,596.56,594.19,597.56,22.19,22.12,13.33,23.8
8595998,1565280015," ""2019/8/8 16:0:15""",591.19,596.25,593.88,597.25,22.19,22.12,13.37,23.8
8597000,1565280016," ""2019/8/8 16:0:16""",590.94,595.94,593.56,596.94,22.19,22.12,13.31,23.8
8597999,1565280017," ""2019/8/8 16:0:17""",590.63,595.75,593.31,596.63,22.19,22.12,13.28,23.8
8599000,1565280018," ""2019/8/8 16:0:18""",590.44,595.5,593.06,596.38,22.19,22.12,13.3,23.8
8599999,1565280019," ""2019/8/8 16:0:19""",590.25,595.31,592.81,596.19,22.19,22.12,13.14,23.8
8600998,1565280020," ""2019/8/8 16:0:20""",590,595.13,592.56,595.94,22.19,22.12,13.16,23.8
8602000,1565280021," ""2019/8/8 16:0:21""",589.81,594.94,592.38,595.75,22.19,22.12,13.16,23.8
8602999,1565280022," ""2019/8/8 16:0:22""",589.63,594.81,592.19,595.56,22.19,22.12,13.28,23.8
8604000,1565280023," ""2019/8/8 16:0:23""",589.5,594.63,591.94,595.44,22.19,22.12,13.14,23.8
8604999,1565280024," ""2019/8/8 16:0:24""",589.31,594.5,591.81,595.19,22.19,22.12,13.3,23.8
8605999,1565280025," ""2019/8/8 16:0:25""",589.19,594.38,591.63,595.06,22.19,22.12,13.28,23.8
8606999,1565280026," ""2019/8/8 16:0:26""",589.06,594.25,591.44,594.94,22.19,22.12,13.28,23.8
8608000,1565280027," ""2019/8/8 16:0:27""",589,594.13,591.25,594.81,22.19,22.12,13.22,23.8
8609000,1565280028," ""2019/8/8 16:0:28""",588.88,594,591.13,594.69,22.19,22.12,13.19,23.8
8609999,1565280029," ""2019/8/8 16:0:29""",588.75,593.88,591,594.56,22.19,22.12,13.19,23.8
8610999,1565280030," ""2019/8/8 16:0:30""",588.63,593.81,590.88,594.44,22.19,22.12,13.3,23.8
8611999,1565280031," ""2019/8/8 16:0:31""",588.56,593.69,590.75,594.38,22.25,22.19,13.27,23.8
8613000,1565280032," ""2019/8/8 16:0:32""",588.44,593.56,590.63,594.25,22.19,22.12,13.31,23.8
8613999,1565280033," ""2019/8/8 16:0:33""",588.38,593.56,590.56,594.13,22.19,22.12,13.19,23.8
8615000,1565280034," ""2019/8/8 16:0:34""",588.25,593.44,590.44,594.06,22.19,22.12,13.31,23.8
8615998,1565280035," ""2019/8/8 16:0:35""",588.19,593.38,590.38,593.94,22.25,22.12,13.34,23.8
8616999,1565280036," ""2019/8/8 16:0:36""",588.13,593.25,590.31,593.81,22.19,22.19,13.3,23.8
8618000,1565280037," ""2019/8/8 16:0:37""",588.06,593.19,590.25,593.75,22.25,22.19,13.28,23.8
8618999,1565280038," ""2019/8/8 16:0:38""",588,593.13,590.13,593.69,22.25,22.12,13.31,23.8
8620000,1565280039," ""2019/8/8 16:0:39""",587.88,593.06,590.06,593.63,22.25,22.19,13.11,23.8
8620999,1565280040," ""2019/8/8 16:0:40""",587.88,593,590,593.56,22.25,22.19,13.27,23.8
8622000,1565280041," ""2019/8/8 16:0:41""",587.81,592.94,589.94,593.5,22.25,22.19,13.11,23.8
